case_id,terrain,difficulty_row,source_column,seed,command_bin,replicate,vx_m_s,vy_m_s,yaw_rad_s
1007489,rough_slope,3,2,210000,standing,1,0,0,0
1007490,rough_slope,3,2,210000,standing,2,0,0,0
1007491,rough_slope,3,2,210000,standing,3,0,0,0
1007492,rough_slope,3,2,210000,standing,4,0,0,0
1007493,rough_slope,3,2,210000,standing,5,0,0,0
1007494,rough_slope,3,2,210000,standing,6,0,0,0
1007495,rough_slope,3,2,210000,standing,7,0,0,0
1007552,rough_slope,3,2,210000,low_speed,0,0.25,0,0
1007553,rough_slope,3,2,210000,low_speed,1,-0.25,0,0
1007554,rough_slope,3,2,210000,low_speed,2,0,0.25,0.25
1007555,rough_slope,3,2,210000,low_speed,3,0,-0.25,-0.25
1007556,rough_slope,3,2,210000,low_speed,4,0.25,0,0
1007557,rough_slope,3,2,210000,low_speed,5,-0.25,0,0
1007558,rough_slope,3,2,210000,low_speed,6,0,0.25,0.25
1007559,rough_slope,3,2,210000,low_speed,7,0,-0.25,-0.25
1007616,rough_slope,3,2,210000,normal_motion,0,0.75,0,0
1007617,rough_slope,3,2,210000,normal_motion,1,-0.75,0,0
1007618,rough_slope,3,2,210000,normal_motion,2,0,0.75,0.5
1007619,rough_slope,3,2,210000,normal_motion,3,0,-0.75,-0.5
1007620,rough_slope,3,2,210000,normal_motion,4,0.75,0,0
1007621,rough_slope,3,2,210000,normal_motion,5,-0.75,0,0
1007622,rough_slope,3,2,210000,normal_motion,6,0,0.75,0.5
1007623,rough_slope,3,2,210000,normal_motion,7,0,-0.75,-0.5
1007680,rough_slope,3,2,210001,standing,0,0,0,0
1007681,rough_slope,3,2,210001,standing,1,0,0,0
1007682,rough_slope,3,2,210001,standing,2,0,0,0
1007683,rough_slope,3,2,210001,standing,3,0,0,0
1007684,rough_slope,3,2,210001,standing,4,0,0,0
1007685,rough_slope,3,2,210001,standing,5,0,0,0
1007686,rough_slope,3,2,210001,standing,6,0,0,0
1007687,rough_slope,3,2,210001,standing,7,0,0,0
1007744,rough_slope,3,2,210001,low_speed,0,0.25,0,0
1007745,rough_slope,3,2,210001,low_speed,1,-0.25,0,0
1007746,rough_slope,3,2,210001,low_speed,2,0,0.25,0.25
1007747,rough_slope,3,2,210001,low_speed,3,0,-0.25,-0.25
1007748,rough_slope,3,2,210001,low_speed,4,0.25,0,0
1007749,rough_slope,3,2,210001,low_speed,5,-0.25,0,0
1007750,rough_slope,3,2,210001,low_speed,6,0,0.25,0.25
1007751,rough_slope,3,2,210001,low_speed,7,0,-0.25,-0.25
1007808,rough_slope,3,2,210001,normal_motion,0,0.75,0,0
1007809,rough_slope,3,2,210001,normal_motion,1,-0.75,0,0
1007810,rough_slope,3,2,210001,normal_motion,2,0,0.75,0.5
1007811,rough_slope,3,2,210001,normal_motion,3,0,-0.75,-0.5
1007812,rough_slope,3,2,210001,normal_motion,4,0.75,0,0
1007813,rough_slope,3,2,210001,normal_motion,5,-0.75,0,0
1007814,rough_slope,3,2,210001,normal_motion,6,0,0.75,0.5
1007815,rough_slope,3,2,210001,normal_motion,7,0,-0.75,-0.5
1007872,rough_slope,3,2,210002,standing,0,0,0,0
1007873,rough_slope,3,2,210002,standing,1,0,0,0
1007874,rough_slope,3,2,210002,standing,2,0,0,0
1007875,rough_slope,3,2,210002,standing,3,0,0,0
1007876,rough_slope,3,2,210002,standing,4,0,0,0
1007877,rough_slope,3,2,210002,standing,5,0,0,0
1007878,rough_slope,3,2,210002,standing,6,0,0,0
1007879,rough_slope,3,2,210002,standing,7,0,0,0
1007936,rough_slope,3,2,210002,low_speed,0,0.25,0,0
1007937,rough_slope,3,2,210002,low_speed,1,-0.25,0,0
1007938,rough_slope,3,2,210002,low_speed,2,0,0.25,0.25
1007939,rough_slope,3,2,210002,low_speed,3,0,-0.25,-0.25
1007940,rough_slope,3,2,210002,low_speed,4,0.25,0,0
1007941,rough_slope,3,2,210002,low_speed,5,-0.25,0,0
1007942,rough_slope,3,2,210002,low_speed,6,0,0.25,0.25
1007943,rough_slope,3,2,210002,low_speed,7,0,-0.25,-0.25
1008000,rough_slope,3,2,210002,normal_motion,0,0.75,0,0
1008001,rough_slope,3,2,210002,normal_motion,1,-0.75,0,0
1008002,rough_slope,3,2,210002,normal_motion,2,0,0.75,0.5
1008003,rough_slope,3,2,210002,normal_motion,3,0,-0.75,-0.5
1008004,rough_slope,3,2,210002,normal_motion,4,0.75,0,0
1008005,rough_slope,3,2,210002,normal_motion,5,-0.75,0,0
1008006,rough_slope,3,2,210002,normal_motion,6,0,0.75,0.5
1008007,rough_slope,3,2,210002,normal_motion,7,0,-0.75,-0.5
1008064,rough_slope,4,2,210000,standing,0,0,0,0
1008065,rough_slope,4,2,210000,standing,1,0,0,0
1008066,rough_slope,4,2,210000,standing,2,0,0,0
1008067,rough_slope,4,2,210000,standing,3,0,0,0
1008068,rough_slope,4,2,210000,standing,4,0,0,0
1008069,rough_slope,4,2,210000,standing,5,0,0,0
1008070,rough_slope,4,2,210000,standing,6,0,0,0
1008071,rough_slope,4,2,210000,standing,7,0,0,0
1008128,rough_slope,4,2,210000,low_speed,0,0.25,0,0
1008129,rough_slope,4,2,210000,low_speed,1,-0.25,0,0
1008130,rough_slope,4,2,210000,low_speed,2,0,0.25,0.25
1008131,rough_slope,4,2,210000,low_speed,3,0,-0.25,-0.25
1008132,rough_slope,4,2,210000,low_speed,4,0.25,0,0
1008133,rough_slope,4,2,210000,low_speed,5,-0.25,0,0
1008134,rough_slope,4,2,210000,low_speed,6,0,0.25,0.25
1008135,rough_slope,4,2,210000,low_speed,7,0,-0.25,-0.25
1008192,rough_slope,4,2,210000,normal_motion,0,0.75,0,0
1008193,rough_slope,4,2,210000,normal_motion,1,-0.75,0,0
1008194,rough_slope,4,2,210000,normal_motion,2,0,0.75,0.5
1008195,rough_slope,4,2,210000,normal_motion,3,0,-0.75,-0.5
1008196,rough_slope,4,2,210000,normal_motion,4,0.75,0,0
1008197,rough_slope,4,2,210000,normal_motion,5,-0.75,0,0
1008198,rough_slope,4,2,210000,normal_motion,6,0,0.75,0.5
1008199,rough_slope,4,2,210000,normal_motion,7,0,-0.75,-0.5
1008256,rough_slope,4,2,210001,standing,0,0,0,0
1008257,rough_slope,4,2,210001,standing,1,0,0,0
1008258,rough_slope,4,2,210001,standing,2,0,0,0
1008259,rough_slope,4,2,210001,standing,3,0,0,0
1008260,rough_slope,4,2,210001,standing,4,0,0,0
1008261,rough_slope,4,2,210001,standing,5,0,0,0
1008262,rough_slope,4,2,210001,standing,6,0,0,0
1008263,rough_slope,4,2,210001,standing,7,0,0,0
1008320,rough_slope,4,2,210001,low_speed,0,0.25,0,0
1008321,rough_slope,4,2,210001,low_speed,1,-0.25,0,0
1008322,rough_slope,4,2,210001,low_speed,2,0,0.25,0.25
1008323,rough_slope,4,2,210001,low_speed,3,0,-0.25,-0.25
1008324,rough_slope,4,2,210001,low_speed,4,0.25,0,0
1008325,rough_slope,4,2,210001,low_speed,5,-0.25,0,0
1008326,rough_slope,4,2,210001,low_speed,6,0,0.25,0.25
1008327,rough_slope,4,2,210001,low_speed,7,0,-0.25,-0.25
1008384,rough_slope,4,2,210001,normal_motion,0,0.75,0,0
1008385,rough_slope,4,2,210001,normal_motion,1,-0.75,0,0
1008386,rough_slope,4,2,210001,normal_motion,2,0,0.75,0.5
1008387,rough_slope,4,2,210001,normal_motion,3,0,-0.75,-0.5
1008388,rough_slope,4,2,210001,normal_motion,4,0.75,0,0
1008389,rough_slope,4,2,210001,normal_motion,5,-0.75,0,0
1008390,rough_slope,4,2,210001,normal_motion,6,0,0.75,0.5
1008391,rough_slope,4,2,210001,normal_motion,7,0,-0.75,-0.5
1008448,rough_slope,4,2,210002,standing,0,0,0,0
1008449,rough_slope,4,2,210002,standing,1,0,0,0
1008450,rough_slope,4,2,210002,standing,2,0,0,0
1008451,rough_slope,4,2,210002,standing,3,0,0,0
1008452,rough_slope,4,2,210002,standing,4,0,0,0
1008453,rough_slope,4,2,210002,standing,5,0,0,0
1008454,rough_slope,4,2,210002,standing,6,0,0,0
1008455,rough_slope,4,2,210002,standing,7,0,0,0
1008512,rough_slope,4,2,210002,low_speed,0,0.25,0,0
1008513,rough_slope,4,2,210002,low_speed,1,-0.25,0,0
1008514,rough_slope,4,2,210002,low_speed,2,0,0.25,0.25
1008515,rough_slope,4,2,210002,low_speed,3,0,-0.25,-0.25
1008516,rough_slope,4,2,210002,low_speed,4,0.25,0,0
1008517,rough_slope,4,2,210002,low_speed,5,-0.25,0,0
1008518,rough_slope,4,2,210002,low_speed,6,0,0.25,0.25
1008519,rough_slope,4,2,210002,low_speed,7,0,-0.25,-0.25
1008576,rough_slope,4,2,210002,normal_motion,0,0.75,0,0
1008577,rough_slope,4,2,210002,normal_motion,1,-0.75,0,0
1008578,rough_slope,4,2,210002,normal_motion,2,0,0.75,0.5
1008579,rough_slope,4,2,210002,normal_motion,3,0,-0.75,-0.5
1008580,rough_slope,4,2,210002,normal_motion,4,0.75,0,0
1008581,rough_slope,4,2,210002,normal_motion,5,-0.75,0,0
1008582,rough_slope,4,2,210002,normal_motion,6,0,0.75,0.5
1008583,rough_slope,4,2,210002,normal_motion,7,0,-0.75,-0.5
1008640,rough_slope,5,2,210000,standing,0,0,0,0
1008641,rough_slope,5,2,210000,standing,1,0,0,0
1008642,rough_slope,5,2,210000,standing,2,0,0,0
1008643,rough_slope,5,2,210000,standing,3,0,0,0
1008644,rough_slope,5,2,210000,standing,4,0,0,0
1008645,rough_slope,5,2,210000,standing,5,0,0,0
1008646,rough_slope,5,2,210000,standing,6,0,0,0
1008647,rough_slope,5,2,210000,standing,7,0,0,0
1008704,rough_slope,5,2,210000,low_speed,0,0.25,0,0
1008705,rough_slope,5,2,210000,low_speed,1,-0.25,0,0
1008706,rough_slope,5,2,210000,low_speed,2,0,0.25,0.25
1008707,rough_slope,5,2,210000,low_speed,3,0,-0.25,-0.25
1008708,rough_slope,5,2,210000,low_speed,4,0.25,0,0
1008709,rough_slope,5,2,210000,low_speed,5,-0.25,0,0
1008710,rough_slope,5,2,210000,low_speed,6,0,0.25,0.25
1008711,rough_slope,5,2,210000,low_speed,7,0,-0.25,-0.25
1008768,rough_slope,5,2,210000,normal_motion,0,0.75,0,0
1008769,rough_slope,5,2,210000,normal_motion,1,-0.75,0,0
1008770,rough_slope,5,2,210000,normal_motion,2,0,0.75,0.5
1008771,rough_slope,5,2,210000,normal_motion,3,0,-0.75,-0.5
1008772,rough_slope,5,2,210000,normal_motion,4,0.75,0,0
1008773,rough_slope,5,2,210000,normal_motion,5,-0.75,0,0
1008774,rough_slope,5,2,210000,normal_motion,6,0,0.75,0.5
1008775,rough_slope,5,2,210000,normal_motion,7,0,-0.75,-0.5
1008832,rough_slope,5,2,210001,standing,0,0,0,0
1008833,rough_slope,5,2,210001,standing,1,0,0,0
1008834,rough_slope,5,2,210001,standing,2,0,0,0
1008835,rough_slope,5,2,210001,standing,3,0,0,0
1008836,rough_slope,5,2,210001,standing,4,0,0,0
1008837,rough_slope,5,2,210001,standing,5,0,0,0
1008838,rough_slope,5,2,210001,standing,6,0,0,0
1008839,rough_slope,5,2,210001,standing,7,0,0,0
1008896,rough_slope,5,2,210001,low_speed,0,0.25,0,0
1008897,rough_slope,5,2,210001,low_speed,1,-0.25,0,0
1008898,rough_slope,5,2,210001,low_speed,2,0,0.25,0.25
1008899,rough_slope,5,2,210001,low_speed,3,0,-0.25,-0.25
1008900,rough_slope,5,2,210001,low_speed,4,0.25,0,0
1008901,rough_slope,5,2,210001,low_speed,5,-0.25,0,0
1008902,rough_slope,5,2,210001,low_speed,6,0,0.25,0.25
1008903,rough_slope,5,2,210001,low_speed,7,0,-0.25,-0.25
1008960,rough_slope,5,2,210001,normal_motion,0,0.75,0,0
1008961,rough_slope,5,2,210001,normal_motion,1,-0.75,0,0
1008962,rough_slope,5,2,210001,normal_motion,2,0,0.75,0.5
1008963,rough_slope,5,2,210001,normal_motion,3,0,-0.75,-0.5
1008964,rough_slope,5,2,210001,normal_motion,4,0.75,0,0
1008965,rough_slope,5,2,210001,normal_motion,5,-0.75,0,0
1008966,rough_slope,5,2,210001,normal_motion,6,0,0.75,0.5
1008967,rough_slope,5,2,210001,normal_motion,7,0,-0.75,-0.5
1009024,rough_slope,5,2,210002,standing,0,0,0,0
1009025,rough_slope,5,2,210002,standing,1,0,0,0
1009026,rough_slope,5,2,210002,standing,2,0,0,0
1009027,rough_slope,5,2,210002,standing,3,0,0,0
1009028,rough_slope,5,2,210002,standing,4,0,0,0
1009029,rough_slope,5,2,210002,standing,5,0,0,0
1009030,rough_slope,5,2,210002,standing,6,0,0,0
1009031,rough_slope,5,2,210002,standing,7,0,0,0
1009088,rough_slope,5,2,210002,low_speed,0,0.25,0,0
1009089,rough_slope,5,2,210002,low_speed,1,-0.25,0,0
1009090,rough_slope,5,2,210002,low_speed,2,0,0.25,0.25
1009091,rough_slope,5,2,210002,low_speed,3,0,-0.25,-0.25
1009092,rough_slope,5,2,210002,low_speed,4,0.25,0,0
1009093,rough_slope,5,2,210002,low_speed,5,-0.25,0,0
1009094,rough_slope,5,2,210002,low_speed,6,0,0.25,0.25
1009095,rough_slope,5,2,210002,low_speed,7,0,-0.25,-0.25
1009152,rough_slope,5,2,210002,normal_motion,0,0.75,0,0
1009153,rough_slope,5,2,210002,normal_motion,1,-0.75,0,0
1009154,rough_slope,5,2,210002,normal_motion,2,0,0.75,0.5
1009155,rough_slope,5,2,210002,normal_motion,3,0,-0.75,-0.5
1009156,rough_slope,5,2,210002,normal_motion,4,0.75,0,0
1009157,rough_slope,5,2,210002,normal_motion,5,-0.75,0,0
1009158,rough_slope,5,2,210002,normal_motion,6,0,0.75,0.5
1009159,rough_slope,5,2,210002,normal_motion,7,0,-0.75,-0.5
1009216,rough_slope,6,2,210000,standing,0,0,0,0
1009217,rough_slope,6,2,210000,standing,1,0,0,0
1009218,rough_slope,6,2,210000,standing,2,0,0,0
1009219,rough_slope,6,2,210000,standing,3,0,0,0
1009220,rough_slope,6,2,210000,standing,4,0,0,0
1009221,rough_slope,6,2,210000,standing,5,0,0,0
1009222,rough_slope,6,2,210000,standing,6,0,0,0
1009223,rough_slope,6,2,210000,standing,7,0,0,0
1009280,rough_slope,6,2,210000,low_speed,0,0.25,0,0
1009281,rough_slope,6,2,210000,low_speed,1,-0.25,0,0
1009282,rough_slope,6,2,210000,low_speed,2,0,0.25,0.25
1009283,rough_slope,6,2,210000,low_speed,3,0,-0.25,-0.25
1009284,rough_slope,6,2,210000,low_speed,4,0.25,0,0
1009285,rough_slope,6,2,210000,low_speed,5,-0.25,0,0
1009286,rough_slope,6,2,210000,low_speed,6,0,0.25,0.25
1009287,rough_slope,6,2,210000,low_speed,7,0,-0.25,-0.25
1009344,rough_slope,6,2,210000,normal_motion,0,0.75,0,0
1009345,rough_slope,6,2,210000,normal_motion,1,-0.75,0,0
1009346,rough_slope,6,2,210000,normal_motion,2,0,0.75,0.5
1009347,rough_slope,6,2,210000,normal_motion,3,0,-0.75,-0.5
1009348,rough_slope,6,2,210000,normal_motion,4,0.75,0,0
1009349,rough_slope,6,2,210000,normal_motion,5,-0.75,0,0
1009350,rough_slope,6,2,210000,normal_motion,6,0,0.75,0.5
1009351,rough_slope,6,2,210000,normal_motion,7,0,-0.75,-0.5
1009408,rough_slope,6,2,210001,standing,0,0,0,0
1009409,rough_slope,6,2,210001,standing,1,0,0,0
1009410,rough_slope,6,2,210001,standing,2,0,0,0
1009411,rough_slope,6,2,210001,standing,3,0,0,0
1009412,rough_slope,6,2,210001,standing,4,0,0,0
1009413,rough_slope,6,2,210001,standing,5,0,0,0
1009414,rough_slope,6,2,210001,standing,6,0,0,0
1009415,rough_slope,6,2,210001,standing,7,0,0,0
1009472,rough_slope,6,2,210001,low_speed,0,0.25,0,0
1009473,rough_slope,6,2,210001,low_speed,1,-0.25,0,0
1009474,rough_slope,6,2,210001,low_speed,2,0,0.25,0.25
1009475,rough_slope,6,2,210001,low_speed,3,0,-0.25,-0.25
1009476,rough_slope,6,2,210001,low_speed,4,0.25,0,0
1009477,rough_slope,6,2,210001,low_speed,5,-0.25,0,0
1009478,rough_slope,6,2,210001,low_speed,6,0,0.25,0.25
1009479,rough_slope,6,2,210001,low_speed,7,0,-0.25,-0.25
1009536,rough_slope,6,2,210001,normal_motion,0,0.75,0,0
1009537,rough_slope,6,2,210001,normal_motion,1,-0.75,0,0
1009538,rough_slope,6,2,210001,normal_motion,2,0,0.75,0.5
1009539,rough_slope,6,2,210001,normal_motion,3,0,-0.75,-0.5
1009540,rough_slope,6,2,210001,normal_motion,4,0.75,0,0
1009541,rough_slope,6,2,210001,normal_motion,5,-0.75,0,0
1009542,rough_slope,6,2,210001,normal_motion,6,0,0.75,0.5
1009543,rough_slope,6,2,210001,normal_motion,7,0,-0.75,-0.5
1009600,rough_slope,6,2,210002,standing,0,0,0,0
1009601,rough_slope,6,2,210002,standing,1,0,0,0
1009602,rough_slope,6,2,210002,standing,2,0,0,0
1009603,rough_slope,6,2,210002,standing,3,0,0,0
1009604,rough_slope,6,2,210002,standing,4,0,0,0
1009605,rough_slope,6,2,210002,standing,5,0,0,0
1009606,rough_slope,6,2,210002,standing,6,0,0,0
1009607,rough_slope,6,2,210002,standing,7,0,0,0
1009664,rough_slope,6,2,210002,low_speed,0,0.25,0,0
1009665,rough_slope,6,2,210002,low_speed,1,-0.25,0,0
1009666,rough_slope,6,2,210002,low_speed,2,0,0.25,0.25
1009667,rough_slope,6,2,210002,low_speed,3,0,-0.25,-0.25
1009668,rough_slope,6,2,210002,low_speed,4,0.25,0,0
1009669,rough_slope,6,2,210002,low_speed,5,-0.25,0,0
1009670,rough_slope,6,2,210002,low_speed,6,0,0.25,0.25
1009671,rough_slope,6,2,210002,low_speed,7,0,-0.25,-0.25
1009728,rough_slope,6,2,210002,normal_motion,0,0.75,0,0
1009729,rough_slope,6,2,210002,normal_motion,1,-0.75,0,0
1009730,rough_slope,6,2,210002,normal_motion,2,0,0.75,0.5
1009731,rough_slope,6,2,210002,normal_motion,3,0,-0.75,-0.5
1009732,rough_slope,6,2,210002,normal_motion,4,0.75,0,0
1009733,rough_slope,6,2,210002,normal_motion,5,-0.75,0,0
1009734,rough_slope,6,2,210002,normal_motion,6,0,0.75,0.5
1009735,rough_slope,6,2,210002,normal_motion,7,0,-0.75,-0.5
1009792,rough_slope,7,2,210000,standing,0,0,0,0
1009793,rough_slope,7,2,210000,standing,1,0,0,0
1009794,rough_slope,7,2,210000,standing,2,0,0,0
1009795,rough_slope,7,2,210000,standing,3,0,0,0
1009796,rough_slope,7,2,210000,standing,4,0,0,0
1009797,rough_slope,7,2,210000,standing,5,0,0,0
1009798,rough_slope,7,2,210000,standing,6,0,0,0
1009799,rough_slope,7,2,210000,standing,7,0,0,0
1009856,rough_slope,7,2,210000,low_speed,0,0.25,0,0
1009857,rough_slope,7,2,210000,low_speed,1,-0.25,0,0
1009858,rough_slope,7,2,210000,low_speed,2,0,0.25,0.25
1009859,rough_slope,7,2,210000,low_speed,3,0,-0.25,-0.25
1009860,rough_slope,7,2,210000,low_speed,4,0.25,0,0
1009861,rough_slope,7,2,210000,low_speed,5,-0.25,0,0
1009862,rough_slope,7,2,210000,low_speed,6,0,0.25,0.25
1009863,rough_slope,7,2,210000,low_speed,7,0,-0.25,-0.25
1009920,rough_slope,7,2,210000,normal_motion,0,0.75,0,0
1009921,rough_slope,7,2,210000,normal_motion,1,-0.75,0,0
1009922,rough_slope,7,2,210000,normal_motion,2,0,0.75,0.5
1009923,rough_slope,7,2,210000,normal_motion,3,0,-0.75,-0.5
1009924,rough_slope,7,2,210000,normal_motion,4,0.75,0,0
1009925,rough_slope,7,2,210000,normal_motion,5,-0.75,0,0
1009926,rough_slope,7,2,210000,normal_motion,6,0,0.75,0.5
1009927,rough_slope,7,2,210000,normal_motion,7,0,-0.75,-0.5
1009984,rough_slope,7,2,210001,standing,0,0,0,0
1009985,rough_slope,7,2,210001,standing,1,0,0,0
1009986,rough_slope,7,2,210001,standing,2,0,0,0
1009987,rough_slope,7,2,210001,standing,3,0,0,0
1009988,rough_slope,7,2,210001,standing,4,0,0,0
1009989,rough_slope,7,2,210001,standing,5,0,0,0
1009990,rough_slope,7,2,210001,standing,6,0,0,0
1009991,rough_slope,7,2,210001,standing,7,0,0,0
1010048,rough_slope,7,2,210001,low_speed,0,0.25,0,0
1010049,rough_slope,7,2,210001,low_speed,1,-0.25,0,0
1010050,rough_slope,7,2,210001,low_speed,2,0,0.25,0.25
1010051,rough_slope,7,2,210001,low_speed,3,0,-0.25,-0.25
1010052,rough_slope,7,2,210001,low_speed,4,0.25,0,0
1010053,rough_slope,7,2,210001,low_speed,5,-0.25,0,0
1010054,rough_slope,7,2,210001,low_speed,6,0,0.25,0.25
1010055,rough_slope,7,2,210001,low_speed,7,0,-0.25,-0.25
1010112,rough_slope,7,2,210001,normal_motion,0,0.75,0,0
1010113,rough_slope,7,2,210001,normal_motion,1,-0.75,0,0
1010114,rough_slope,7,2,210001,normal_motion,2,0,0.75,0.5
1010115,rough_slope,7,2,210001,normal_motion,3,0,-0.75,-0.5
1010116,rough_slope,7,2,210001,normal_motion,4,0.75,0,0
1010117,rough_slope,7,2,210001,normal_motion,5,-0.75,0,0
1010118,rough_slope,7,2,210001,normal_motion,6,0,0.75,0.5
1010119,rough_slope,7,2,210001,normal_motion,7,0,-0.75,-0.5
1010176,rough_slope,7,2,210002,standing,0,0,0,0
1010177,rough_slope,7,2,210002,standing,1,0,0,0
1010178,rough_slope,7,2,210002,standing,2,0,0,0
1010179,rough_slope,7,2,210002,standing,3,0,0,0
1010180,rough_slope,7,2,210002,standing,4,0,0,0
1010181,rough_slope,7,2,210002,standing,5,0,0,0
1010182,rough_slope,7,2,210002,standing,6,0,0,0
1010183,rough_slope,7,2,210002,standing,7,0,0,0
1010240,rough_slope,7,2,210002,low_speed,0,0.25,0,0
1010241,rough_slope,7,2,210002,low_speed,1,-0.25,0,0
1010242,rough_slope,7,2,210002,low_speed,2,0,0.25,0.25
1010243,rough_slope,7,2,210002,low_speed,3,0,-0.25,-0.25
1010244,rough_slope,7,2,210002,low_speed,4,0.25,0,0
1010245,rough_slope,7,2,210002,low_speed,5,-0.25,0,0
1010246,rough_slope,7,2,210002,low_speed,6,0,0.25,0.25
1010247,rough_slope,7,2,210002,low_speed,7,0,-0.25,-0.25
1010304,rough_slope,7,2,210002,normal_motion,0,0.75,0,0
1010305,rough_slope,7,2,210002,normal_motion,1,-0.75,0,0
1010306,rough_slope,7,2,210002,normal_motion,2,0,0.75,0.5
1010307,rough_slope,7,2,210002,normal_motion,3,0,-0.75,-0.5
1010308,rough_slope,7,2,210002,normal_motion,4,0.75,0,0
1010309,rough_slope,7,2,210002,normal_motion,5,-0.75,0,0
1010310,rough_slope,7,2,210002,normal_motion,6,0,0.75,0.5
1010311,rough_slope,7,2,210002,normal_motion,7,0,-0.75,-0.5
1010368,rough_slope,8,2,210000,standing,0,0,0,0
1010369,rough_slope,8,2,210000,standing,1,0,0,0
1010370,rough_slope,8,2,210000,standing,2,0,0,0
1010371,rough_slope,8,2,210000,standing,3,0,0,0
1010372,rough_slope,8,2,210000,standing,4,0,0,0
1010373,rough_slope,8,2,210000,standing,5,0,0,0
1010374,rough_slope,8,2,210000,standing,6,0,0,0
1010375,rough_slope,8,2,210000,standing,7,0,0,0
1010432,rough_slope,8,2,210000,low_speed,0,0.25,0,0
1010433,rough_slope,8,2,210000,low_speed,1,-0.25,0,0
1010434,rough_slope,8,2,210000,low_speed,2,0,0.25,0.25
1010435,rough_slope,8,2,210000,low_speed,3,0,-0.25,-0.25
1010436,rough_slope,8,2,210000,low_speed,4,0.25,0,0
1010437,rough_slope,8,2,210000,low_speed,5,-0.25,0,0
1010438,rough_slope,8,2,210000,low_speed,6,0,0.25,0.25
1010439,rough_slope,8,2,210000,low_speed,7,0,-0.25,-0.25
1010496,rough_slope,8,2,210000,normal_motion,0,0.75,0,0
1010497,rough_slope,8,2,210000,normal_motion,1,-0.75,0,0
1010498,rough_slope,8,2,210000,normal_motion,2,0,0.75,0.5
1010499,rough_slope,8,2,210000,normal_motion,3,0,-0.75,-0.5
1010500,rough_slope,8,2,210000,normal_motion,4,0.75,0,0
1010501,rough_slope,8,2,210000,normal_motion,5,-0.75,0,0
1010502,rough_slope,8,2,210000,normal_motion,6,0,0.75,0.5
1010503,rough_slope,8,2,210000,normal_motion,7,0,-0.75,-0.5
1010560,rough_slope,8,2,210001,standing,0,0,0,0
1010561,rough_slope,8,2,210001,standing,1,0,0,0
1010562,rough_slope,8,2,210001,standing,2,0,0,0
1010563,rough_slope,8,2,210001,standing,3,0,0,0
1010564,rough_slope,8,2,210001,standing,4,0,0,0
1010565,rough_slope,8,2,210001,standing,5,0,0,0
1010566,rough_slope,8,2,210001,standing,6,0,0,0
1010567,rough_slope,8,2,210001,standing,7,0,0,0
1010624,rough_slope,8,2,210001,low_speed,0,0.25,0,0
1010625,rough_slope,8,2,210001,low_speed,1,-0.25,0,0
1010626,rough_slope,8,2,210001,low_speed,2,0,0.25,0.25
1010627,rough_slope,8,2,210001,low_speed,3,0,-0.25,-0.25
1010628,rough_slope,8,2,210001,low_speed,4,0.25,0,0
1010629,rough_slope,8,2,210001,low_speed,5,-0.25,0,0
1010630,rough_slope,8,2,210001,low_speed,6,0,0.25,0.25
1010631,rough_slope,8,2,210001,low_speed,7,0,-0.25,-0.25
1010688,rough_slope,8,2,210001,normal_motion,0,0.75,0,0
1010689,rough_slope,8,2,210001,normal_motion,1,-0.75,0,0
1010690,rough_slope,8,2,210001,normal_motion,2,0,0.75,0.5
1010691,rough_slope,8,2,210001,normal_motion,3,0,-0.75,-0.5
1010692,rough_slope,8,2,210001,normal_motion,4,0.75,0,0
1010693,rough_slope,8,2,210001,normal_motion,5,-0.75,0,0
1010694,rough_slope,8,2,210001,normal_motion,6,0,0.75,0.5
1010695,rough_slope,8,2,210001,normal_motion,7,0,-0.75,-0.5
1010752,rough_slope,8,2,210002,standing,0,0,0,0
1010753,rough_slope,8,2,210002,standing,1,0,0,0
1010754,rough_slope,8,2,210002,standing,2,0,0,0
1010755,rough_slope,8,2,210002,standing,3,0,0,0
1010756,rough_slope,8,2,210002,standing,4,0,0,0
1010757,rough_slope,8,2,210002,standing,5,0,0,0
1010758,rough_slope,8,2,210002,standing,6,0,0,0
1010759,rough_slope,8,2,210002,standing,7,0,0,0
1010816,rough_slope,8,2,210002,low_speed,0,0.25,0,0
1010817,rough_slope,8,2,210002,low_speed,1,-0.25,0,0
1010818,rough_slope,8,2,210002,low_speed,2,0,0.25,0.25
1010819,rough_slope,8,2,210002,low_speed,3,0,-0.25,-0.25
1010820,rough_slope,8,2,210002,low_speed,4,0.25,0,0
1010821,rough_slope,8,2,210002,low_speed,5,-0.25,0,0
1010822,rough_slope,8,2,210002,low_speed,6,0,0.25,0.25
1010823,rough_slope,8,2,210002,low_speed,7,0,-0.25,-0.25
1010880,rough_slope,8,2,210002,normal_motion,0,0.75,0,0
1010881,rough_slope,8,2,210002,normal_motion,1,-0.75,0,0
1010882,rough_slope,8,2,210002,normal_motion,2,0,0.75,0.5
1010883,rough_slope,8,2,210002,normal_motion,3,0,-0.75,-0.5
1010884,rough_slope,8,2,210002,normal_motion,4,0.75,0,0
1010885,rough_slope,8,2,210002,normal_motion,5,-0.75,0,0
1010886,rough_slope,8,2,210002,normal_motion,6,0,0.75,0.5
1010887,rough_slope,8,2,210002,normal_motion,7,0,-0.75,-0.5
1010944,rough_slope,9,2,210000,standing,0,0,0,0
1010945,rough_slope,9,2,210000,standing,1,0,0,0
